,Geohash,GeohashBounds,Latitude_SW,Longitude_SW,Latitude_NE,Longitude_NE,Location,Latitude,Longitude,City,County,State,Country,ISO_3166_2,SeverityScore,IncidentsTotal,UpdateDate,Version,LATITUDE,LONGITUDE,COUNT
529,dpz8g7r,"POLYGON((-79.3006896972656 43.7434387207031, -79.29931640625 43.7434387207031, -79.29931640625 43.7448120117188, -79.3006896972656 43.7448120117188, -79.3006896972656 43.7434387207031))",43.743,-79.301,43.745,-79.299,POINT(-79.30015 43.7442),43.744,-79.3,Toronto,,Ontario,Canada,CA-ON,0.003,3,2022-02-02,5.1,43.744,-79.3,2
530,dpz2z5r,"POLYGON((-79.4874572753906 43.7434387207031, -79.486083984375 43.7434387207031, -79.486083984375 43.7448120117188, -79.4874572753906 43.7448120117187, -79.4874572753906 43.7434387207031))",43.743,-79.487,43.745,-79.486,POINT(-79.48651 43.74447),43.744,-79.487,Toronto,,Ontario,Canada,CA-ON,0.031,68,2022-02-02,5.1,43.744,-79.487,2
531,dpz83dk,"POLYGON((-79.3817138671875 43.6500549316406, -79.3803405761719 43.6500549316406, -79.3803405761719 43.6514282226562, -79.3817138671875 43.6514282226562, -79.3817138671875 43.6500549316406))",43.65,-79.382,43.651,-79.38,POINT(-79.38111 43.65078),43.651,-79.381,Toronto,,Ontario,Canada,CA-ON,0.021,9,2022-02-02,5.1,43.651,-79.381,5
532,dpz8646,"POLYGON((-79.3624877929688 43.6500549316406, -79.3611145019531 43.6500549316406, -79.3611145019531 43.6514282226562, -79.3624877929688 43.6514282226562, -79.3624877929688 43.6500549316406))",43.65,-79.362,43.651,-79.361,POINT(-79.36221 43.65055),43.651,-79.362,Toronto,,Ontario,Canada,CA-ON,0.011,7,2022-02-02,5.1,43.651,-79.362,3
533,dpz836r,"POLYGON((-79.3885803222656 43.6500549316406, -79.38720703125 43.6500549316406, -79.38720703125 43.6514282226562, -79.3885803222656 43.6514282226562, -79.3885803222656 43.6500549316406))",43.65,-79.389,43.651,-79.387,POINT(-79.3878 43.65047),43.65,-79.388,Toronto,,Ontario,Canada,CA-ON,0.01,6,2022-02-02,5.1,43.65,-79.388,2
534,dpz8263,"POLYGON((-79.4407653808594 43.6500549316406, -79.4393920898438 43.6500549316406, -79.4393920898438 43.6514282226562, -79.4407653808594 43.6514282226562, -79.4407653808594 43.6500549316406))",43.65,-79.441,43.651,-79.439,POINT(-79.44016 43.65047),43.65,-79.44,Toronto,,Ontario,Canada,CA-ON,0.011,8,2022-02-02,5.1,43.65,-79.44,1
535,dpz83d2,"POLYGON((-79.38720703125 43.6500549316406, -79.3858337402344 43.6500549316406, -79.3858337402344 43.6514282226562, -79.38720703125 43.6514282226562, -79.38720703125 43.6500549316406))",43.65,-79.387,43.651,-79.386,POINT(-79.38649 43.65069),43.651,-79.386,Toronto,,Ontario,Canada,CA-ON,0.039,124,2022-02-02,5.1,43.651,-79.386,1
536,dpz83d3,"POLYGON((-79.3858337402344 43.6500549316406, -79.3844604492188 43.6500549316406, -79.3844604492188 43.6514282226562, -79.3858337402344 43.6514282226562, -79.3858337402344 43.6500549316406))",43.65,-79.386,43.651,-79.384,POINT(-79.38512 43.65053),43.651,-79.385,Toronto,,Ontario,Canada,CA-ON,0.014,16,2022-02-02,5.1,43.651,-79.385,1
537,dpz83f7,"POLYGON((-79.3721008300781 43.6500549316406, -79.3707275390625 43.6500549316406, -79.3707275390625 43.6514282226562, -79.3721008300781 43.6514282226562, -79.3721008300781 43.6500549316406))",43.65,-79.372,43.651,-79.371,POINT(-79.37187 43.65081),43.651,-79.372,Toronto,,Ontario,Canada,CA-ON,0.019,12,2022-02-02,5.1,43.651,-79.372,1
538,dpz83fm,"POLYGON((-79.3693542480469 43.6500549316406, -79.3679809570312 43.6500549316406, -79.3679809570312 43.6514282226562, -79.3693542480469 43.6514282226562, -79.3693542480469 43.6500549316406))",43.65,-79.369,43.651,-79.368,POINT(-79.36847 43.65056),43.651,-79.368,Toronto,,Ontario,Canada,CA-ON,0.011,8,2022-02-02,5.1,43.651,-79.368,1
539,dpz83f2,"POLYGON((-79.376220703125 43.6500549316406, -79.3748474121094 43.6500549316406, -79.3748474121094 43.6514282226562, -79.376220703125 43.6514282226562, -79.376220703125 43.6500549316406))",43.65,-79.376,43.651,-79.375,POINT(-79.3752 43.65098),43.651,-79.375,Toronto,,Ontario,Canada,CA-ON,0.005,3,2022-02-02,5.1,43.651,-79.375,2
540,dpz83dq,"POLYGON((-79.3789672851562 43.6500549316406, -79.3775939941406 43.6500549316406, -79.3775939941406 43.6514282226562, -79.3789672851562 43.6514282226562, -79.3789672851562 43.6500549316406))",43.65,-79.379,43.651,-79.378,POINT(-79.37833 43.65078),43.651,-79.378,Toronto,,Ontario,Canada,CA-ON,0.004,3,2022-02-02,5.1,43.651,-79.378,2
541,dpz2whq,"POLYGON((-79.5327758789063 43.7049865722656, -79.5314025878906 43.7049865722656, -79.5314025878906 43.7063598632812, -79.5327758789063 43.7063598632812, -79.5327758789063 43.7049865722656))",43.705,-79.533,43.706,-79.531,POINT(-79.53211 43.70615),43.706,-79.532,Toronto,,Ontario,Canada,CA-ON,0.008,4,2022-02-02,5.1,43.706,-79.532,1
542,dpz2whw,"POLYGON((-79.5327758789063 43.7063598632812, -79.5314025878906 43.7063598632812, -79.5314025878906 43.7077331542969, -79.5327758789063 43.7077331542969, -79.5327758789063 43.7063598632812))",43.706,-79.533,43.708,-79.531,POINT(-79.53236 43.70642),43.706,-79.532,Toronto,,Ontario,Canada,CA-ON,0.011,5,2022-02-02,5.1,43.706,-79.532,1
543,dpz2xkq,"POLYGON((-79.4778442382812 43.7049865722656, -79.4764709472656 43.7049865722656, -79.4764709472656 43.7063598632812, -79.4778442382812 43.7063598632812, -79.4778442382812 43.7049865722656))",43.705,-79.478,43.706,-79.476,POINT(-79.47735 43.70604),43.706,-79.477,Toronto,,Ontario,Canada,CA-ON,0.088,9,2022-02-02,5.1,43.706,-79.477,1
544,dpz2xh7,"POLYGON((-79.4929504394531 43.7049865722656, -79.4915771484375 43.7049865722656, -79.4915771484375 43.7063598632812, -79.4929504394531 43.7063598632812, -79.4929504394531 43.7049865722656))",43.705,-79.493,43.706,-79.492,POINT(-79.49222 43.70543),43.705,-79.492,Toronto,,Ontario,Canada,CA-ON,0.014,8,2022-02-02,5.1,43.705,-79.492,1
545,dpz89h2,"POLYGON((-79.4091796875 43.7049865722656, -79.4078063964844 43.7049865722656, -79.4078063964844 43.7063598632813, -79.4091796875 43.7063598632812, -79.4091796875 43.7049865722656))",43.705,-79.409,43.706,-79.408,POINT(-79.4091 43.70566),43.706,-79.409,Toronto,,Ontario,Canada,CA-ON,0.003,3,2022-02-02,5.1,43.706,-79.409,1
546,dpz89hq,"POLYGON((-79.4009399414062 43.7049865722656, -79.3995666503906 43.7049865722656, -79.3995666503906 43.7063598632812, -79.4009399414062 43.7063598632812, -79.4009399414062 43.7049865722656))",43.705,-79.401,43.706,-79.4,POINT(-79.40023 43.70596),43.706,-79.4,Toronto,,Ontario,Canada,CA-ON,0.013,7,2022-02-02,5.1,43.706,-79.4,3
547,dpz95f8,"POLYGON((-79.288330078125 43.7832641601562, -79.2869567871094 43.7832641601562, -79.2869567871094 43.7846374511719, -79.288330078125 43.7846374511719, -79.288330078125 43.7832641601562))",43.783,-79.288,43.785,-79.287,POINT(-79.28769 43.7836),43.784,-79.288,Toronto,,Ontario,Canada,CA-ON,0.011,10,2022-02-02,5.1,43.784,-79.288,2
548,dpz3p6e,"POLYGON((-79.4819641113281 43.7832641601562, -79.4805908203125 43.7832641601563, -79.4805908203125 43.7846374511719, -79.4819641113281 43.7846374511719, -79.4819641113281 43.7832641601562))",43.783,-79.482,43.785,-79.481,POINT(-79.4813 43.78449),43.784,-79.481,Toronto,,Ontario,Canada,CA-ON,0.011,9,2022-02-02,5.1,43.784,-79.481,3
549,dpz9h6x,"POLYGON((-79.2567443847656 43.7832641601563, -79.25537109375 43.7832641601562, -79.25537109375 43.7846374511719, -79.2567443847656 43.7846374511719, -79.2567443847656 43.7832641601563))",43.783,-79.257,43.785,-79.255,POINT(-79.25599 43.78398),43.784,-79.256,Toronto,,Ontario,Canada,CA-ON,0.014,15,2022-02-02,5.1,43.784,-79.256,1
550,dpz2tht,"POLYGON((-79.5780944824219 43.7063598632812, -79.5767211914062 43.7063598632812, -79.5767211914062 43.7077331542969, -79.5780944824219 43.7077331542969, -79.5780944824219 43.7063598632812))",43.706,-79.578,43.708,-79.577,POINT(-79.57779 43.70699),43.707,-79.578,Toronto,,Ontario,Canada,CA-ON,0.021,28,2022-02-02,5.1,43.707,-79.578,2
551,dpz88se,"POLYGON((-79.4270324707031 43.7063598632812, -79.4256591796875 43.7063598632812, -79.4256591796875 43.7077331542969, -79.4270324707031 43.7077331542969, -79.4270324707031 43.7063598632812))",43.706,-79.427,43.708,-79.426,POINT(-79.42679 43.70722),43.707,-79.427,Toronto,,Ontario,Canada,CA-ON,0.008,3,2022-02-02,5.1,43.707,-79.427,3
552,dpz8dkw,"POLYGON((-79.3460083007812 43.7063598632813, -79.3446350097656 43.7063598632812, -79.3446350097656 43.7077331542969, -79.3460083007812 43.7077331542969, -79.3460083007812 43.7063598632813))",43.706,-79.346,43.708,-79.345,POINT(-79.34539 43.70708),43.707,-79.345,Toronto,,Ontario,Canada,CA-ON,0.006,3,2022-02-02,5.1,43.707,-79.345,1
553,dpz89k9,"POLYGON((-79.3968200683594 43.7063598632812, -79.3954467773438 43.7063598632812, -79.3954467773438 43.7077331542969, -79.3968200683594 43.7077331542969, -79.3968200683594 43.7063598632812))",43.706,-79.397,43.708,-79.395,POINT(-79.39616 43.70722),43.707,-79.396,Toronto,,Ontario,Canada,CA-ON,0.015,8,2022-02-02,5.1,43.707,-79.396,2
554,dpz89kd,"POLYGON((-79.3954467773438 43.7063598632812, -79.3940734863281 43.7063598632812, -79.3940734863281 43.7077331542969, -79.3954467773438 43.7077331542969, -79.3954467773438 43.7063598632812))",43.706,-79.395,43.708,-79.394,POINT(-79.39495 43.7071),43.707,-79.395,Toronto,,Ontario,Canada,CA-ON,0.005,3,2022-02-02,5.1,43.707,-79.395,1
555,dpz89hx,"POLYGON((-79.3995666503906 43.7063598632812, -79.398193359375 43.7063598632812, -79.398193359375 43.7077331542969, -79.3995666503906 43.7077331542969, -79.3995666503906 43.7063598632812))",43.706,-79.4,43.708,-79.398,POINT(-79.39839 43.70678),43.707,-79.398,Toronto,,Ontario,Canada,CA-ON,0.006,7,2022-02-02,5.1,43.707,-79.398,2
556,dpz2wht,"POLYGON((-79.5341491699219 43.7063598632812, -79.5327758789063 43.7063598632812, -79.5327758789063 43.7077331542969, -79.5341491699219 43.7077331542969, -79.5341491699219 43.7063598632812))",43.706,-79.534,43.708,-79.533,POINT(-79.53336 43.70743),43.707,-79.533,Toronto,,Ontario,Canada,CA-ON,0.019,16,2022-02-02,5.1,43.707,-79.533,1
557,dpz82m9,"POLYGON((-79.4407653808594 43.6679077148438, -79.4393920898438 43.6679077148438, -79.4393920898438 43.6692810058594, -79.4407653808594 43.6692810058594, -79.4407653808594 43.6679077148438))",43.668,-79.441,43.669,-79.439,POINT(-79.43985 43.66842),43.668,-79.44,Toronto,,Ontario,Canada,CA-ON,0.006,4,2022-02-02,5.1,43.668,-79.44,1
558,dpz83te,"POLYGON((-79.3830871582031 43.6679077148438, -79.3817138671875 43.6679077148438, -79.3817138671875 43.6692810058594, -79.3830871582031 43.6692810058594, -79.3830871582031 43.6679077148438))",43.668,-79.383,43.669,-79.382,POINT(-79.38221 43.66852),43.669,-79.382,Toronto,,Ontario,Canada,CA-ON,0.006,3,2022-02-02,5.1,43.669,-79.382,1
559,dpz83mw,"POLYGON((-79.3899536132812 43.6679077148438, -79.3885803222656 43.6679077148438, -79.3885803222656 43.6692810058594, -79.3899536132812 43.6692810058594, -79.3899536132812 43.6679077148438))",43.668,-79.39,43.669,-79.389,POINT(-79.389 43.6685),43.669,-79.389,Toronto,,Ontario,Canada,CA-ON,0.016,7,2022-02-02,5.1,43.669,-79.389,1
560,dpz2rtw,"POLYGON((-79.4668579101562 43.6679077148438, -79.4654846191406 43.6679077148438, -79.4654846191406 43.6692810058594, -79.4668579101562 43.6692810058594, -79.4668579101562 43.6679077148438))",43.668,-79.467,43.669,-79.465,POINT(-79.46593 43.66853),43.669,-79.466,Toronto,,Ontario,Canada,CA-ON,0.015,12,2022-02-02,5.1,43.669,-79.466,2
561,dpz82ms,"POLYGON((-79.4366455078125 43.6679077148438, -79.4352722167969 43.6679077148438, -79.4352722167969 43.6692810058594, -79.4366455078125 43.6692810058594, -79.4366455078125 43.6679077148438))",43.668,-79.437,43.669,-79.435,POINT(-79.43588 43.66909),43.669,-79.436,Toronto,,Ontario,Canada,CA-ON,0.005,4,2022-02-02,5.1,43.669,-79.436,1
562,dpz2rm8,"POLYGON((-79.486083984375 43.6679077148438, -79.4847106933594 43.6679077148438, -79.4847106933594 43.6692810058594, -79.486083984375 43.6692810058594, -79.486083984375 43.6679077148438))",43.668,-79.486,43.669,-79.485,POINT(-79.48546 43.66848),43.668,-79.485,Toronto,,Ontario,Canada,CA-ON,0.01,5,2022-02-02,5.1,43.668,-79.485,1
563,dpz2kve,"POLYGON((-79.5918273925781 43.6679077148438, -79.5904541015625 43.6679077148438, -79.5904541015625 43.6692810058594, -79.5918273925781 43.6692810058594, -79.5918273925781 43.6679077148438))",43.668,-79.592,43.669,-79.59,POINT(-79.59122 43.66858),43.669,-79.591,Toronto,,Ontario,Canada,CA-ON,0.003,57,2022-02-02,5.1,43.669,-79.591,2
564,dpz83t8,"POLYGON((-79.38720703125 43.6679077148438, -79.3858337402344 43.6679077148438, -79.3858337402344 43.6692810058594, -79.38720703125 43.6692810058594, -79.38720703125 43.6679077148438))",43.668,-79.387,43.669,-79.386,POINT(-79.38605 43.66823),43.668,-79.386,Toronto,,Ontario,Canada,CA-ON,0.03,4,2022-02-02,5.1,43.668,-79.386,1
565,dpz2mjx,"POLYGON((-79.5753479003906 43.6679077148438, -79.573974609375 43.6679077148438, -79.573974609375 43.6692810058594, -79.5753479003906 43.6692810058594, -79.5753479003906 43.6679077148438))",43.668,-79.575,43.669,-79.574,POINT(-79.57446 43.66894),43.669,-79.574,Toronto,,Ontario,Canada,CA-ON,0.001,8,2022-02-02,5.1,43.669,-79.574,1
566,dpz86td,"POLYGON((-79.3405151367188 43.6679077148438, -79.3391418457031 43.6679077148438, -79.3391418457031 43.6692810058594, -79.3405151367188 43.6692810058594, -79.3405151367188 43.6679077148438))",43.668,-79.341,43.669,-79.339,POINT(-79.34017 43.66837),43.668,-79.34,Toronto,,Ontario,Canada,CA-ON,0.005,3,2022-02-02,5.1,43.668,-79.34,1
567,dpz2xsy,"POLYGON((-79.4668579101562 43.7077331542969, -79.4654846191406 43.7077331542969, -79.4654846191406 43.7091064453125, -79.4668579101562 43.7091064453125, -79.4668579101562 43.7077331542969))",43.708,-79.467,43.709,-79.465,POINT(-79.46588 43.70855),43.709,-79.466,Toronto,,Ontario,Canada,CA-ON,0.007,3,2022-02-02,5.1,43.709,-79.466,1
568,dpz2tub,"POLYGON((-79.552001953125 43.7077331542969, -79.5506286621094 43.7077331542969, -79.5506286621094 43.7091064453125, -79.552001953125 43.7091064453125, -79.552001953125 43.7077331542969))",43.708,-79.552,43.709,-79.551,POINT(-79.55146 43.70826),43.708,-79.551,Toronto,,Ontario,Canada,CA-ON,0.005,3,2022-02-02,5.1,43.708,-79.551,1
569,dpz2sug,"POLYGON((-79.5918273925781 43.7077331542969, -79.5904541015625 43.7077331542969, -79.5904541015625 43.7091064453125, -79.5918273925781 43.7091064453125, -79.5918273925781 43.7077331542969))",43.708,-79.592,43.709,-79.59,POINT(-79.59145 43.7083),43.708,-79.591,Toronto,,Ontario,Canada,CA-ON,0.011,3,2022-02-02,5.1,43.708,-79.591,1
570,dpz2xky,"POLYGON((-79.4778442382812 43.7077331542969, -79.4764709472656 43.7077331542969, -79.4764709472656 43.7091064453125, -79.4778442382812 43.7091064453125, -79.4778442382812 43.7077331542969))",43.708,-79.478,43.709,-79.476,POINT(-79.47756 43.70837),43.708,-79.478,Toronto,,Ontario,Canada,CA-ON,0.014,11,2022-02-02,5.1,43.708,-79.478,7
571,dpz89kb,"POLYGON((-79.398193359375 43.7077331542969, -79.3968200683594 43.7077331542969, -79.3968200683594 43.7091064453125, -79.398193359375 43.7091064453125, -79.398193359375 43.7077331542969))",43.708,-79.398,43.709,-79.397,POINT(-79.39755 43.70826),43.708,-79.398,Toronto,,Ontario,Canada,CA-ON,0.02,6,2022-02-02,5.1,43.708,-79.398,3
572,dpz2tky,"POLYGON((-79.5657348632812 43.7077331542969, -79.5643615722656 43.7077331542969, -79.5643615722656 43.7091064453125, -79.5657348632812 43.7091064453125, -79.5657348632812 43.7077331542969))",43.708,-79.566,43.709,-79.564,POINT(-79.56523 43.70877),43.709,-79.565,Toronto,,Ontario,Canada,CA-ON,0.018,10,2022-02-02,5.1,43.709,-79.565,1
573,dpz88uz,"POLYGON((-79.4105529785156 43.7077331542969, -79.4091796875 43.7077331542969, -79.4091796875 43.7091064453125, -79.4105529785156 43.7091064453125, -79.4105529785156 43.7077331542969))",43.708,-79.411,43.709,-79.409,POINT(-79.41039 43.70855),43.709,-79.41,Toronto,,Ontario,Canada,CA-ON,0.013,10,2022-02-02,5.1,43.709,-79.41,1
574,dpz2xuz,"POLYGON((-79.4544982910156 43.7077331542969, -79.453125 43.7077331542969, -79.453125 43.7091064453125, -79.4544982910156 43.7091064453125, -79.4544982910156 43.7077331542969))",43.708,-79.454,43.709,-79.453,POINT(-79.45348 43.70847),43.708,-79.453,Toronto,,Ontario,Canada,CA-ON,0.011,6,2022-02-02,5.1,43.708,-79.453,1
575,dpz89kv,"POLYGON((-79.3913269042969 43.7077331542969, -79.3899536132812 43.7077331542969, -79.3899536132812 43.7091064453125, -79.3913269042969 43.7091064453125, -79.3913269042969 43.7077331542969))",43.708,-79.391,43.709,-79.39,POINT(-79.39042 43.70844),43.708,-79.39,Toronto,,Ontario,Canada,CA-ON,0.031,23,2022-02-02,5.1,43.708,-79.39,2
576,dpz89ub,"POLYGON((-79.376220703125 43.7077331542969, -79.3748474121094 43.7077331542969, -79.3748474121094 43.7091064453125, -79.376220703125 43.7091064453125, -79.376220703125 43.7077331542969))",43.708,-79.376,43.709,-79.375,POINT(-79.37602 43.70812),43.708,-79.376,Toronto,,Ontario,Canada,CA-ON,0.008,3,2022-02-02,5.1,43.708,-79.376,3
577,dpz8esf,"POLYGON((-79.2965698242188 43.7077331542969, -79.2951965332031 43.7077331542969, -79.2951965332031 43.7091064453125, -79.2965698242188 43.7091064453125, -79.2965698242188 43.7077331542969))",43.708,-79.297,43.709,-79.295,POINT(-79.29576 43.70874),43.709,-79.296,Toronto,,Ontario,Canada,CA-ON,0.024,20,2022-02-02,5.1,43.709,-79.296,1
578,dpz82tf,"POLYGON((-79.4284057617188 43.6692810058594, -79.4270324707031 43.6692810058594, -79.4270324707031 43.670654296875, -79.4284057617188 43.670654296875, -79.4284057617188 43.6692810058594))",43.669,-79.428,43.671,-79.427,POINT(-79.42766 43.67045),43.67,-79.428,Toronto,,Ontario,Canada,CA-ON,0.006,3,2022-02-02,5.1,43.67,-79.428,3
579,dpz82my,"POLYGON((-79.4338989257812 43.6692810058594, -79.4325256347656 43.6692810058594, -79.4325256347656 43.670654296875, -79.4338989257812 43.670654296875, -79.4338989257812 43.6692810058594))",43.669,-79.434,43.671,-79.433,POINT(-79.43349 43.66956),43.67,-79.433,Toronto,,Ontario,Canada,CA-ON,0.011,9,2022-02-02,5.1,43.67,-79.433,1
580,dpz83my,"POLYGON((-79.3899536132812 43.6692810058594, -79.3885803222656 43.6692810058594, -79.3885803222656 43.670654296875, -79.3899536132812 43.670654296875, -79.3899536132812 43.6692810058594))",43.669,-79.39,43.671,-79.389,POINT(-79.38938 43.66986),43.67,-79.389,Toronto,,Ontario,Canada,CA-ON,0.012,18,2022-02-02,5.1,43.67,-79.389,1
581,dpz2zpn,"POLYGON((-79.4888305664062 43.7640380859375, -79.4874572753906 43.7640380859375, -79.4874572753906 43.7654113769531, -79.4888305664062 43.7654113769531, -79.4888305664062 43.7640380859375))",43.764,-79.489,43.765,-79.487,POINT(-79.48834 43.76449),43.764,-79.488,Toronto,,Ontario,Canada,CA-ON,0.041,81,2022-02-02,5.1,43.764,-79.488,2
582,dpz8gzj,"POLYGON((-79.2814636230469 43.7640380859375, -79.2800903320312 43.7640380859375, -79.2800903320312 43.7654113769531, -79.2814636230469 43.7654113769531, -79.2814636230469 43.7640380859375))",43.764,-79.281,43.765,-79.28,POINT(-79.28075 43.76476),43.765,-79.281,Toronto,,Ontario,Canada,CA-ON,0.025,18,2022-02-02,5.1,43.765,-79.281,6
583,dpz2zph,"POLYGON((-79.4915771484375 43.7640380859375, -79.4902038574219 43.7640380859375, -79.4902038574219 43.7654113769531, -79.4915771484375 43.7654113769531, -79.4915771484375 43.7640380859375))",43.764,-79.492,43.765,-79.49,POINT(-79.49104 43.76473),43.765,-79.491,Toronto,,Ontario,Canada,CA-ON,0.004,3,2022-02-02,5.1,43.765,-79.491,1
584,dpz2zxn,"POLYGON((-79.4668579101562 43.7640380859375, -79.4654846191406 43.7640380859375, -79.4654846191406 43.7654113769531, -79.4668579101562 43.7654113769531, -79.4668579101562 43.7640380859375))",43.764,-79.467,43.765,-79.465,POINT(-79.46593 43.76477),43.765,-79.466,Toronto,,Ontario,Canada,CA-ON,0.015,11,2022-02-02,5.1,43.765,-79.466,1
585,dpz83qj,"POLYGON((-79.3913269042969 43.670654296875, -79.3899536132812 43.670654296875, -79.3899536132812 43.6720275878906, -79.3913269042969 43.6720275878906, -79.3913269042969 43.670654296875))",43.671,-79.391,43.672,-79.39,POINT(-79.39017 43.67127),43.671,-79.39,Toronto,,Ontario,Canada,CA-ON,0.017,12,2022-02-02,5.1,43.671,-79.39,3
586,dpz83qn,"POLYGON((-79.3899536132812 43.670654296875, -79.3885803222656 43.670654296875, -79.3885803222656 43.6720275878906, -79.3899536132812 43.6720275878906, -79.3899536132812 43.670654296875))",43.671,-79.39,43.672,-79.389,POINT(-79.38986 43.6709),43.671,-79.39,Toronto,,Ontario,Canada,CA-ON,0.006,4,2022-02-02,5.1,43.671,-79.39,3
587,dpz82n5,"POLYGON((-79.4490051269531 43.670654296875, -79.4476318359375 43.670654296875, -79.4476318359375 43.6720275878906, -79.4490051269531 43.6720275878906, -79.4490051269531 43.670654296875))",43.671,-79.449,43.672,-79.448,POINT(-79.44857 43.67146),43.671,-79.449,Toronto,,Ontario,Canada,CA-ON,0.025,13,2022-02-02,5.1,43.671,-79.449,1
588,dpz2ky4,"POLYGON((-79.5932006835938 43.670654296875, -79.5918273925781 43.670654296875, -79.5918273925781 43.6720275878906, -79.5932006835938 43.6720275878906, -79.5932006835938 43.670654296875))",43.671,-79.593,43.672,-79.592,POINT(-79.59296 43.67172),43.672,-79.593,Toronto,,Ontario,Canada,CA-ON,0.008,3,2022-02-02,5.1,43.672,-79.593,1
